"","code","tenure.id","dob","start_date_aligned","end_date_aligned","month","start","stop","event","cyst","Unit","N.Females","Total.Males","N.Former.Leaders","N.Followers","N.Chaos","N.Leaders","start_as_leader","end_follow_still_leader","tenure_length_aligned","adjusted_end","age_at_start","age_at_month","cyst_date_aligned"
"1616","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-06-01,5,6,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.40821917808219,NA
"1617","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-07-01,6,7,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.49041095890411,NA
"1618","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-08-01,7,8,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.57534246575342,NA
"1619","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-09-01,8,9,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.66027397260274,NA
"1620","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-10-01,9,10,0,0,"C",6,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.74246575342466,NA
"1621","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-11-01,10,11,0,0,"C",6,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.82739726027397,NA
"1622","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2006-12-01,11,12,0,0,"C",6,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.90958904109589,NA
"1623","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-01-01,12,13,0,0,"C",6,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,9.9945205479452,NA
"1624","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-02-01,13,14,0,0,"C",6,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.0794520547945,NA
"1625","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-03-01,14,15,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.1561643835616,NA
"1626","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-04-01,15,16,0,0,"C",7,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.241095890411,NA
"1627","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-05-01,16,17,0,0,"C",8,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.3232876712329,NA
"1628","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-06-01,17,18,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.4082191780822,NA
"1629","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-07-01,18,19,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.4904109589041,NA
"1630","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-08-01,19,20,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.5753424657534,NA
"1631","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-09-01,20,21,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.6602739726027,NA
"1632","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-10-01,21,22,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.7424657534247,NA
"1633","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-11-01,22,23,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.827397260274,NA
"1634","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2007-12-01,23,24,0,0,"C",9,2,0,1,0,1,1,0,761,2008-01-01,8.9945205479452,10.9095890410959,NA
"1635","ORI","ORI-1",1997-01-03,2006-01-01,2008-02-01,2008-01-01,24,25,1,0,"C",9,5,0,1,3,1,1,0,761,2008-01-01,8.9945205479452,10.9945205479452,NA
"1636","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2011-09-01,0,1,0,0,"M",10,3,1,0,1,1,0,0,669,2013-06-01,8.33879781420765,8.33879781420765,NA
"1637","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2011-10-01,1,2,0,0,"M",11,3,1,0,1,1,0,0,669,2013-06-01,8.33879781420765,8.4207650273224,NA
"1638","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2011-11-01,2,3,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.50546448087432,NA
"1639","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2011-12-01,3,4,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.58743169398907,NA
"1640","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-01-01,4,5,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.67213114754098,NA
"1641","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-02-01,5,6,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.7568306010929,NA
"1642","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-03-01,6,7,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.83606557377049,NA
"1643","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-04-01,7,8,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,8.9207650273224,NA
"1644","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-05-01,8,9,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.0027397260274,NA
"1645","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-06-01,9,10,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.08767123287671,NA
"1646","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-07-01,10,11,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.16986301369863,NA
"1647","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-08-01,11,12,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.25479452054794,NA
"1648","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-09-01,12,13,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.33972602739726,NA
"1649","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-10-01,13,14,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.42191780821918,NA
"1650","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-11-01,14,15,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.50684931506849,NA
"1651","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2012-12-01,15,16,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.58904109589041,NA
"1652","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-01-01,16,17,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.67397260273973,NA
"1653","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-02-01,17,18,0,0,"M2",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.75890410958904,NA
"1654","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-03-01,18,19,0,0,"M",10,2,1,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.83561643835616,NA
"1655","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-04-01,19,20,0,0,"M",10,2,1,0,0,1,0,0,669,2013-06-01,8.33879781420765,9.92054794520548,NA
"1656","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-05-01,20,21,0,0,"M",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,10.0027397260274,NA
"1657","OSC","OSC-1",2003-04-30,2011-09-01,2013-07-01,2013-06-01,21,22,1,0,"M",3,1,0,0,0,1,0,0,669,2013-06-01,8.33879781420765,10.0876712328767,NA
"1658","OTA","OTA-1",2004-04-15,2012-12-01,2013-04-01,2012-12-01,0,1,0,0,"O",3,3,1,1,0,1,0,0,121,2013-03-01,8.63013698630137,8.63013698630137,NA
"1659","OTA","OTA-1",2004-04-15,2012-12-01,2013-04-01,2013-01-01,1,2,0,0,"O",3,3,1,1,0,1,0,0,121,2013-03-01,8.63013698630137,8.71506849315069,NA
"1660","OTA","OTA-1",2004-04-15,2012-12-01,2013-04-01,2013-02-01,2,3,0,0,"O",3,3,1,1,0,1,0,0,121,2013-03-01,8.63013698630137,8.8,NA
"1661","OTA","OTA-1",2004-04-15,2012-12-01,2013-04-01,2013-03-01,3,4,1,0,"O",3,5,2,2,0,1,0,0,121,2013-03-01,8.63013698630137,8.87671232876712,NA
"1662","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-07-01,0,1,0,0,"V",7,3,1,0,1,1,0,0,2222,2022-07-01,8.96448087431694,8.96448087431694,NA
"1663","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-08-01,1,2,0,0,"V",8,5,1,2,1,1,0,0,2222,2022-07-01,8.96448087431694,9.04931506849315,NA
"1664","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-09-01,2,3,0,0,"V",8,5,1,2,1,1,0,0,2222,2022-07-01,8.96448087431694,9.13424657534247,NA
"1665","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-10-01,3,4,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.21643835616438,NA
"1666","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-11-01,4,5,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.3013698630137,NA
"1667","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2016-12-01,5,6,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.38356164383562,NA
"1668","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-01-01,6,7,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.46849315068493,NA
"1669","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-02-01,7,8,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.55342465753425,NA
"1670","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-03-01,8,9,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.63013698630137,NA
"1671","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-04-01,9,10,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.71506849315069,NA
"1672","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-05-01,10,11,0,0,"V",8,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.7972602739726,NA
"1673","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-06-01,11,12,0,0,"V",7,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.88219178082192,NA
"1674","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-07-01,12,13,0,0,"V",6,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,9.96438356164384,NA
"1675","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-08-01,13,14,0,0,"V",6,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,10.0493150684932,NA
"1676","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-09-01,14,15,0,0,"V",6,3,0,2,0,1,0,0,2222,2022-07-01,8.96448087431694,10.1342465753425,NA
"1677","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-10-01,15,16,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.2164383561644,NA
"1678","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-11-01,16,17,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.3013698630137,NA
"1679","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2017-12-01,17,18,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.3835616438356,NA
"1680","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-01-01,18,19,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.4684931506849,NA
"1681","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-02-01,19,20,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.5534246575342,NA
"1682","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-03-01,20,21,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.6301369863014,NA
"1683","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-04-01,21,22,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.7150684931507,NA
"1684","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-05-01,22,23,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.7972602739726,NA
"1685","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-06-01,23,24,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.8821917808219,NA
"1686","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-07-01,24,25,0,0,"V",6,2,0,1,0,1,0,0,2222,2022-07-01,8.96448087431694,10.9643835616438,NA
"1687","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-08-01,25,26,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.0493150684932,NA
"1688","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-09-01,26,27,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.1342465753425,NA
"1689","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-10-01,27,28,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.2164383561644,NA
"1690","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-11-01,28,29,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.3013698630137,NA
"1691","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2018-12-01,29,30,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.3835616438356,NA
"1692","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-01-01,30,31,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.4684931506849,NA
"1693","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-02-01,31,32,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.5534246575342,NA
"1694","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-03-01,32,33,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.6301369863014,NA
"1695","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-04-01,33,34,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.7150684931507,NA
"1696","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-05-01,34,35,0,0,"V",6,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.7972602739726,NA
"1697","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-06-01,35,36,0,0,"V",7,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.8821917808219,NA
"1698","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-07-01,36,37,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,11.9643835616438,NA
"1699","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-08-01,37,38,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.0491803278689,NA
"1700","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-09-01,38,39,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.1338797814208,NA
"1701","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-10-01,39,40,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.2158469945355,NA
"1702","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-11-01,40,41,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.3005464480874,NA
"1703","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2019-12-01,41,42,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.3825136612022,NA
"1704","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-01-01,42,43,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.4672131147541,NA
"1705","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-02-01,43,44,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.551912568306,NA
"1706","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-03-01,44,45,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.6311475409836,NA
"1707","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-04-01,45,46,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.7158469945355,NA
"1708","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-05-01,46,47,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.7978142076503,NA
"1709","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-06-01,47,48,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.8825136612022,NA
"1710","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-07-01,48,49,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,12.9644808743169,NA
"1711","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-08-01,49,50,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.0493150684932,NA
"1712","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-09-01,50,51,0,0,"V",8,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.1342465753425,NA
"1713","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-10-01,51,52,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.2164383561644,NA
"1714","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-11-01,52,53,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.3013698630137,NA
"1715","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2020-12-01,53,54,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.3835616438356,NA
"1716","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-01-01,54,55,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.4684931506849,NA
"1717","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-02-01,55,56,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.5534246575342,NA
"1718","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-03-01,56,57,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.6301369863014,NA
"1719","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-04-01,57,58,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.7150684931507,NA
"1720","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-05-01,58,59,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.7972602739726,NA
"1721","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-06-01,59,60,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.8821917808219,NA
"1722","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-07-01,60,61,0,0,"V",11,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,13.9643835616438,NA
"1723","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-08-01,61,62,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.0493150684932,NA
"1724","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-09-01,62,63,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.1342465753425,NA
"1725","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-10-01,63,64,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.2164383561644,NA
"1726","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-11-01,64,65,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.3013698630137,NA
"1727","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2021-12-01,65,66,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.3835616438356,NA
"1728","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-01-01,66,67,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.4684931506849,NA
"1729","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-02-01,67,68,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.5534246575342,NA
"1730","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-03-01,68,69,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.6301369863014,NA
"1731","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-04-01,69,70,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.7150684931507,NA
"1732","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-05-01,70,71,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.7972602739726,NA
"1733","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-06-01,71,72,0,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.8821917808219,NA
"1734","PAO","PAO-1",2007-07-14,2016-07-01,2022-08-01,2022-07-01,72,73,1,0,"V",10,1,0,0,0,1,0,0,2222,2022-07-01,8.96448087431694,14.9643835616438,NA
"1735","PEE","PEE-1",2009-01-31,2018-08-01,2018-12-01,2018-08-01,0,1,0,0,"D2",8,3,1,1,0,1,0,0,122,2018-11-01,9.4986301369863,9.4986301369863,NA
"1736","PEE","PEE-1",2009-01-31,2018-08-01,2018-12-01,2018-09-01,1,2,0,0,"D2",4,1,0,0,0,1,0,0,122,2018-11-01,9.4986301369863,9.58356164383562,NA
"1737","PEE","PEE-1",2009-01-31,2018-08-01,2018-12-01,2018-10-01,2,3,0,0,"D2",4,1,0,0,0,1,0,0,122,2018-11-01,9.4986301369863,9.66575342465753,NA
"1738","PEE","PEE-1",2009-01-31,2018-08-01,2018-12-01,2018-11-01,3,4,1,0,"D2",4,1,0,0,0,1,0,0,122,2018-11-01,9.4986301369863,9.75068493150685,NA
"1739","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-04-01,0,1,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.0191780821918,NA
"1740","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-05-01,1,2,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.1013698630137,NA
"1741","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-06-01,2,3,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.186301369863,NA
"1742","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-07-01,3,4,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.2684931506849,NA
"1743","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-08-01,4,5,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.3534246575342,NA
"1744","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-09-01,5,6,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.4383561643836,NA
"1745","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-10-01,6,7,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.5205479452055,NA
"1746","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-11-01,7,8,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.6054794520548,NA
"1747","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2016-12-01,8,9,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.6876712328767,NA
"1748","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-01-01,9,10,0,0,"A",6,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.772602739726,NA
"1749","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-02-01,10,11,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.8575342465753,NA
"1750","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-03-01,11,12,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,11.9342465753425,NA
"1751","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-04-01,12,13,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.0191780821918,NA
"1752","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-05-01,13,14,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.1013698630137,NA
"1753","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-06-01,14,15,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.186301369863,NA
"1754","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-07-01,15,16,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.2684931506849,NA
"1755","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-08-01,16,17,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.3534246575342,NA
"1756","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-09-01,17,18,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.4383561643836,NA
"1757","POL","POL-1",2005-03-25,2016-04-01,2021-07-01,2017-10-01,18,19,0,0,"A",7,3,1,1,0,1,0,1,1917,2021-06-01,11.0191780821918,12.5205479452055,NA
