"","code","tenure.id","dob","start_date_aligned","end_date_aligned","month","start","stop","event","cyst","N.Females","start_as_leader","end_follow_still_leader","tenure_length_aligned","adjusted_end","age_at_start","age_at_month","cyst_date_aligned","total_follower_males"
"1465","NIK","NIK-1","5/25/98","4/1/08","2/1/13","1/1/10",21,22,0,0,3,0,1,1767,"1/1/13",9.852459016,11.60547945,NA,0
"1466","NIK","NIK-1","5/25/98","4/1/08","2/1/13","2/1/10",22,23,0,0,3,0,1,1767,"1/1/13",9.852459016,11.69041096,NA,0
"1467","NIK","NIK-1","5/25/98","4/1/08","2/1/13","3/1/10",23,24,0,0,3,0,1,1767,"1/1/13",9.852459016,11.76712329,NA,0
"1468","NIK","NIK-1","5/25/98","4/1/08","2/1/13","4/1/10",24,25,0,0,3,0,1,1767,"1/1/13",9.852459016,11.85205479,NA,0
"1469","NIK","NIK-1","5/25/98","4/1/08","2/1/13","5/1/10",25,26,0,0,3,0,1,1767,"1/1/13",9.852459016,11.93424658,NA,0
"1470","NIK","NIK-1","5/25/98","4/1/08","2/1/13","6/1/10",26,27,0,0,3,0,1,1767,"1/1/13",9.852459016,12.01917808,NA,0
"1471","NIK","NIK-1","5/25/98","4/1/08","2/1/13","7/1/10",27,28,0,0,3,0,1,1767,"1/1/13",9.852459016,12.10136986,NA,0
"1472","NIK","NIK-1","5/25/98","4/1/08","2/1/13","8/1/10",28,29,0,0,3,0,1,1767,"1/1/13",9.852459016,12.18630137,NA,0
"1473","NIK","NIK-1","5/25/98","4/1/08","2/1/13","9/1/10",29,30,0,0,3,0,1,1767,"1/1/13",9.852459016,12.27123288,NA,0
"1474","NIK","NIK-1","5/25/98","4/1/08","2/1/13","10/1/10",30,31,0,0,3,0,1,1767,"1/1/13",9.852459016,12.35342466,NA,0
"1475","NIK","NIK-1","5/25/98","4/1/08","2/1/13","11/1/10",31,32,0,0,3,0,1,1767,"1/1/13",9.852459016,12.43835616,NA,0
"1476","NIK","NIK-1","5/25/98","4/1/08","2/1/13","12/1/10",32,33,0,0,3,0,1,1767,"1/1/13",9.852459016,12.52054795,NA,0
"1477","NIK","NIK-1","5/25/98","4/1/08","2/1/13","1/1/11",33,34,0,0,3,0,1,1767,"1/1/13",9.852459016,12.60547945,NA,0
"1478","NIK","NIK-1","5/25/98","4/1/08","2/1/13","2/1/11",34,35,0,0,3,0,1,1767,"1/1/13",9.852459016,12.69041096,NA,0
"1479","NIK","NIK-1","5/25/98","4/1/08","2/1/13","3/1/11",35,36,0,0,2,0,1,1767,"1/1/13",9.852459016,12.76712329,NA,0
"1480","NIK","NIK-1","5/25/98","4/1/08","2/1/13","4/1/11",36,37,0,0,2,0,1,1767,"1/1/13",9.852459016,12.85205479,NA,0
"1481","NIK","NIK-1","5/25/98","4/1/08","2/1/13","5/1/11",37,38,0,0,2,0,1,1767,"1/1/13",9.852459016,12.93424658,NA,0
"1482","NIK","NIK-1","5/25/98","4/1/08","2/1/13","6/1/11",38,39,0,0,2,0,1,1767,"1/1/13",9.852459016,13.01912568,NA,0
"1483","NIK","NIK-1","5/25/98","4/1/08","2/1/13","7/1/11",39,40,0,0,2,0,1,1767,"1/1/13",9.852459016,13.1010929,NA,0
"1484","NIK","NIK-1","5/25/98","4/1/08","2/1/13","8/1/11",40,41,0,0,2,0,1,1767,"1/1/13",9.852459016,13.18579235,NA,0
"1485","NIK","NIK-1","5/25/98","4/1/08","2/1/13","9/1/11",41,42,0,0,2,0,1,1767,"1/1/13",9.852459016,13.2704918,NA,0
"1486","NIK","NIK-1","5/25/98","4/1/08","2/1/13","10/1/11",42,43,0,0,2,0,1,1767,"1/1/13",9.852459016,13.35245902,NA,0
"1487","NIK","NIK-1","5/25/98","4/1/08","2/1/13","11/1/11",43,44,0,0,2,0,1,1767,"1/1/13",9.852459016,13.43715847,NA,0
"1488","NIK","NIK-1","5/25/98","4/1/08","2/1/13","12/1/11",44,45,0,0,2,0,1,1767,"1/1/13",9.852459016,13.51912568,NA,0
"1489","NIK","NIK-1","5/25/98","4/1/08","2/1/13","1/1/12",45,46,0,0,2,0,1,1767,"1/1/13",9.852459016,13.60382514,NA,0
"1490","NIK","NIK-1","5/25/98","4/1/08","2/1/13","2/1/12",46,47,0,0,2,0,1,1767,"1/1/13",9.852459016,13.68852459,NA,0
"1491","NIK","NIK-1","5/25/98","4/1/08","2/1/13","3/1/12",47,48,0,0,2,0,1,1767,"1/1/13",9.852459016,13.76775956,NA,0
"1492","NIK","NIK-1","5/25/98","4/1/08","2/1/13","4/1/12",48,49,0,0,2,0,1,1767,"1/1/13",9.852459016,13.85245902,NA,0
"1493","NIK","NIK-1","5/25/98","4/1/08","2/1/13","5/1/12",49,50,0,0,2,0,1,1767,"1/1/13",9.852459016,13.93442623,NA,0
"1494","NIK","NIK-1","5/25/98","4/1/08","2/1/13","6/1/12",50,51,0,0,2,0,1,1767,"1/1/13",9.852459016,14.01917808,NA,0
"1495","NIK","NIK-1","5/25/98","4/1/08","2/1/13","7/1/12",51,52,0,0,2,0,1,1767,"1/1/13",9.852459016,14.10136986,NA,0
"1496","NIK","NIK-1","5/25/98","4/1/08","2/1/13","8/1/12",52,53,0,0,2,0,1,1767,"1/1/13",9.852459016,14.18630137,NA,0
"1497","NIK","NIK-1","5/25/98","4/1/08","2/1/13","9/1/12",53,54,0,0,2,0,1,1767,"1/1/13",9.852459016,14.27123288,NA,0
"1498","NIK","NIK-1","5/25/98","4/1/08","2/1/13","10/1/12",54,55,0,0,2,0,1,1767,"1/1/13",9.852459016,14.35342466,NA,0
"1499","NIK","NIK-1","5/25/98","4/1/08","2/1/13","11/1/12",55,56,0,0,1,0,1,1767,"1/1/13",9.852459016,14.43835616,NA,0
"1500","NIK","NIK-1","5/25/98","4/1/08","2/1/13","12/1/12",56,57,0,0,1,0,1,1767,"1/1/13",9.852459016,14.52054795,NA,0
"1501","NIK","NIK-1","5/25/98","4/1/08","2/1/13","1/1/13",57,58,0,0,1,0,1,1767,"1/1/13",9.852459016,14.60547945,NA,0
"1502","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/11",0,1,0,0,6,0,0,1918,"6/1/16",7.97260274,7.97260274,NA,5
"1503","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/11",1,2,0,0,6,0,0,1918,"6/1/16",7.97260274,8.054644809,NA,2
"1504","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/11",2,3,0,0,6,0,0,1918,"6/1/16",7.97260274,8.139344262,NA,0
"1505","NOH","NOH-1","4/11/03","4/1/11","7/1/16","7/1/11",3,4,0,0,6,0,0,1918,"6/1/16",7.97260274,8.221311475,NA,0
"1506","NOH","NOH-1","4/11/03","4/1/11","7/1/16","8/1/11",4,5,0,0,7,0,0,1918,"6/1/16",7.97260274,8.306010929,NA,0
"1507","NOH","NOH-1","4/11/03","4/1/11","7/1/16","9/1/11",5,6,0,0,7,0,0,1918,"6/1/16",7.97260274,8.390710383,NA,0
"1508","NOH","NOH-1","4/11/03","4/1/11","7/1/16","10/1/11",6,7,0,0,7,0,0,1918,"6/1/16",7.97260274,8.472677596,NA,0
"1509","NOH","NOH-1","4/11/03","4/1/11","7/1/16","11/1/11",7,8,0,0,7,0,0,1918,"6/1/16",7.97260274,8.557377049,NA,0
"1510","NOH","NOH-1","4/11/03","4/1/11","7/1/16","12/1/11",8,9,0,0,7,0,0,1918,"6/1/16",7.97260274,8.639344262,NA,0
"1511","NOH","NOH-1","4/11/03","4/1/11","7/1/16","1/1/12",9,10,0,0,7,0,0,1918,"6/1/16",7.97260274,8.724043716,NA,0
"1512","NOH","NOH-1","4/11/03","4/1/11","7/1/16","2/1/12",10,11,0,0,7,0,0,1918,"6/1/16",7.97260274,8.808743169,NA,0
"1513","NOH","NOH-1","4/11/03","4/1/11","7/1/16","3/1/12",11,12,0,0,7,0,0,1918,"6/1/16",7.97260274,8.887978142,NA,0
"1514","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/12",12,13,0,0,7,0,0,1918,"6/1/16",7.97260274,8.972677596,NA,0
"1515","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/12",13,14,0,0,7,0,0,1918,"6/1/16",7.97260274,9.054794521,NA,0
"1516","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/12",14,15,0,0,7,0,0,1918,"6/1/16",7.97260274,9.139726027,NA,0
"1517","NOH","NOH-1","4/11/03","4/1/11","7/1/16","7/1/12",15,16,0,0,7,0,0,1918,"6/1/16",7.97260274,9.221917808,NA,0
"1518","NOH","NOH-1","4/11/03","4/1/11","7/1/16","8/1/12",16,17,0,0,7,0,0,1918,"6/1/16",7.97260274,9.306849315,NA,0
"1519","NOH","NOH-1","4/11/03","4/1/11","7/1/16","9/1/12",17,18,0,0,7,0,0,1918,"6/1/16",7.97260274,9.391780822,NA,0
"1520","NOH","NOH-1","4/11/03","4/1/11","7/1/16","10/1/12",18,19,0,0,8,0,0,1918,"6/1/16",7.97260274,9.473972603,NA,0
"1521","NOH","NOH-1","4/11/03","4/1/11","7/1/16","11/1/12",19,20,0,0,8,0,0,1918,"6/1/16",7.97260274,9.55890411,NA,0
"1522","NOH","NOH-1","4/11/03","4/1/11","7/1/16","12/1/12",20,21,0,0,8,0,0,1918,"6/1/16",7.97260274,9.64109589,NA,0
"1523","NOH","NOH-1","4/11/03","4/1/11","7/1/16","1/1/13",21,22,0,0,8,0,0,1918,"6/1/16",7.97260274,9.726027397,NA,0
"1524","NOH","NOH-1","4/11/03","4/1/11","7/1/16","2/1/13",22,23,0,0,8,0,0,1918,"6/1/16",7.97260274,9.810958904,NA,0
"1525","NOH","NOH-1","4/11/03","4/1/11","7/1/16","3/1/13",23,24,0,0,8,0,0,1918,"6/1/16",7.97260274,9.887671233,NA,0
"1526","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/13",24,25,0,0,8,0,0,1918,"6/1/16",7.97260274,9.97260274,NA,0
"1527","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/13",25,26,0,0,7,0,0,1918,"6/1/16",7.97260274,10.05479452,NA,0
"1528","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/13",26,27,0,0,7,0,0,1918,"6/1/16",7.97260274,10.13972603,NA,0
"1529","NOH","NOH-1","4/11/03","4/1/11","7/1/16","7/1/13",27,28,0,0,7,0,0,1918,"6/1/16",7.97260274,10.22191781,NA,0
"1530","NOH","NOH-1","4/11/03","4/1/11","7/1/16","8/1/13",28,29,0,0,7,0,0,1918,"6/1/16",7.97260274,10.30684932,NA,0
"1531","NOH","NOH-1","4/11/03","4/1/11","7/1/16","9/1/13",29,30,0,0,7,0,0,1918,"6/1/16",7.97260274,10.39178082,NA,0
"1532","NOH","NOH-1","4/11/03","4/1/11","7/1/16","10/1/13",30,31,0,0,7,0,0,1918,"6/1/16",7.97260274,10.4739726,NA,0
"1533","NOH","NOH-1","4/11/03","4/1/11","7/1/16","11/1/13",31,32,0,0,7,0,0,1918,"6/1/16",7.97260274,10.55890411,NA,0
"1534","NOH","NOH-1","4/11/03","4/1/11","7/1/16","12/1/13",32,33,0,0,7,0,0,1918,"6/1/16",7.97260274,10.64109589,NA,0
"1535","NOH","NOH-1","4/11/03","4/1/11","7/1/16","1/1/14",33,34,0,0,7,0,0,1918,"6/1/16",7.97260274,10.7260274,NA,0
"1536","NOH","NOH-1","4/11/03","4/1/11","7/1/16","2/1/14",34,35,0,0,7,0,0,1918,"6/1/16",7.97260274,10.8109589,NA,0
"1537","NOH","NOH-1","4/11/03","4/1/11","7/1/16","3/1/14",35,36,0,0,7,0,0,1918,"6/1/16",7.97260274,10.88767123,NA,0
"1538","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/14",36,37,0,0,7,0,0,1918,"6/1/16",7.97260274,10.97260274,NA,0
"1539","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/14",37,38,0,0,7,0,0,1918,"6/1/16",7.97260274,11.05479452,NA,0
"1540","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/14",38,39,0,0,7,0,0,1918,"6/1/16",7.97260274,11.13972603,NA,0
"1541","NOH","NOH-1","4/11/03","4/1/11","7/1/16","7/1/14",39,40,0,0,7,0,0,1918,"6/1/16",7.97260274,11.22191781,NA,0
"1542","NOH","NOH-1","4/11/03","4/1/11","7/1/16","8/1/14",40,41,0,0,7,0,0,1918,"6/1/16",7.97260274,11.30684932,NA,0
"1543","NOH","NOH-1","4/11/03","4/1/11","7/1/16","9/1/14",41,42,0,0,7,0,0,1918,"6/1/16",7.97260274,11.39178082,NA,0
"1544","NOH","NOH-1","4/11/03","4/1/11","7/1/16","10/1/14",42,43,0,0,7,0,0,1918,"6/1/16",7.97260274,11.4739726,NA,0
"1545","NOH","NOH-1","4/11/03","4/1/11","7/1/16","11/1/14",43,44,0,0,7,0,0,1918,"6/1/16",7.97260274,11.55890411,NA,0
"1546","NOH","NOH-1","4/11/03","4/1/11","7/1/16","12/1/14",44,45,0,0,7,0,0,1918,"6/1/16",7.97260274,11.64109589,NA,0
"1547","NOH","NOH-1","4/11/03","4/1/11","7/1/16","1/1/15",45,46,0,0,7,0,0,1918,"6/1/16",7.97260274,11.7260274,NA,0
"1548","NOH","NOH-1","4/11/03","4/1/11","7/1/16","2/1/15",46,47,0,0,7,0,0,1918,"6/1/16",7.97260274,11.8109589,NA,0
"1549","NOH","NOH-1","4/11/03","4/1/11","7/1/16","3/1/15",47,48,0,0,7,0,0,1918,"6/1/16",7.97260274,11.88767123,NA,0
"1550","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/15",48,49,0,0,7,0,0,1918,"6/1/16",7.97260274,11.97260274,NA,0
"1551","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/15",49,50,0,0,7,0,0,1918,"6/1/16",7.97260274,12.05464481,NA,0
"1552","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/15",50,51,0,0,7,0,0,1918,"6/1/16",7.97260274,12.13934426,NA,0
"1553","NOH","NOH-1","4/11/03","4/1/11","7/1/16","7/1/15",51,52,0,0,7,0,0,1918,"6/1/16",7.97260274,12.22131148,NA,0
"1554","NOH","NOH-1","4/11/03","4/1/11","7/1/16","8/1/15",52,53,0,0,7,0,0,1918,"6/1/16",7.97260274,12.30601093,NA,0
"1555","NOH","NOH-1","4/11/03","4/1/11","7/1/16","9/1/15",53,54,0,0,7,0,0,1918,"6/1/16",7.97260274,12.39071038,NA,0
"1556","NOH","NOH-1","4/11/03","4/1/11","7/1/16","10/1/15",54,55,0,0,7,0,0,1918,"6/1/16",7.97260274,12.4726776,NA,0
"1557","NOH","NOH-1","4/11/03","4/1/11","7/1/16","11/1/15",55,56,0,0,7,0,0,1918,"6/1/16",7.97260274,12.55737705,NA,0
"1558","NOH","NOH-1","4/11/03","4/1/11","7/1/16","12/1/15",56,57,0,0,7,0,0,1918,"6/1/16",7.97260274,12.63934426,NA,0
"1559","NOH","NOH-1","4/11/03","4/1/11","7/1/16","1/1/16",57,58,0,0,7,0,0,1918,"6/1/16",7.97260274,12.72404372,NA,0
"1560","NOH","NOH-1","4/11/03","4/1/11","7/1/16","2/1/16",58,59,0,0,7,0,0,1918,"6/1/16",7.97260274,12.80874317,NA,0
"1561","NOH","NOH-1","4/11/03","4/1/11","7/1/16","3/1/16",59,60,0,0,7,0,0,1918,"6/1/16",7.97260274,12.88797814,NA,0
"1562","NOH","NOH-1","4/11/03","4/1/11","7/1/16","4/1/16",60,61,0,0,7,0,0,1918,"6/1/16",7.97260274,12.9726776,NA,0
"1563","NOH","NOH-1","4/11/03","4/1/11","7/1/16","5/1/16",61,62,0,0,7,0,0,1918,"6/1/16",7.97260274,13.05479452,NA,0
"1564","NOH","NOH-1","4/11/03","4/1/11","7/1/16","6/1/16",62,63,1,0,7,0,0,1918,"6/1/16",7.97260274,13.13972603,NA,0
"1565","NYA","NYA-1","11/1/01","12/1/11","3/1/12","12/1/11",0,1,0,0,8,0,0,91,"2/1/12",10.08196721,10.08196721,NA,6
"1566","NYA","NYA-1","11/1/01","12/1/11","3/1/12","1/1/12",1,2,0,0,8,0,0,91,"2/1/12",10.08196721,10.16666667,NA,6
"1567","NYA","NYA-1","11/1/01","12/1/11","3/1/12","2/1/12",2,3,1,0,8,0,0,91,"2/1/12",10.08196721,10.25136612,NA,6
"1568","OBE","OBE-1","3/20/06","4/1/15","4/1/16","4/1/15",0,1,0,0,5,0,0,366,"3/1/16",9.032786885,9.032786885,NA,2
"1569","OBE","OBE-1","3/20/06","4/1/15","4/1/16","5/1/15",1,2,0,0,5,0,0,366,"3/1/16",9.032786885,9.114754098,NA,2
"1570","OBE","OBE-1","3/20/06","4/1/15","4/1/16","6/1/15",2,3,0,0,5,0,0,366,"3/1/16",9.032786885,9.199453552,NA,2
"1571","OBE","OBE-1","3/20/06","4/1/15","4/1/16","7/1/15",3,4,0,0,5,0,0,366,"3/1/16",9.032786885,9.281420765,NA,2
"1572","OBE","OBE-1","3/20/06","4/1/15","4/1/16","8/1/15",4,5,0,0,5,0,0,366,"3/1/16",9.032786885,9.366120219,NA,2
"1573","OBE","OBE-1","3/20/06","4/1/15","4/1/16","9/1/15",5,6,0,0,5,0,0,366,"3/1/16",9.032786885,9.450819672,NA,2
"1574","OBE","OBE-1","3/20/06","4/1/15","4/1/16","10/1/15",6,7,0,0,5,0,0,366,"3/1/16",9.032786885,9.532786885,NA,2
"1575","OBE","OBE-1","3/20/06","4/1/15","4/1/16","11/1/15",7,8,0,0,5,0,0,366,"3/1/16",9.032786885,9.617486339,NA,2
"1576","OBE","OBE-1","3/20/06","4/1/15","4/1/16","12/1/15",8,9,0,0,5,0,0,366,"3/1/16",9.032786885,9.699453552,NA,2
"1577","OBE","OBE-1","3/20/06","4/1/15","4/1/16","1/1/16",9,10,0,0,5,0,0,366,"3/1/16",9.032786885,9.784153005,NA,3
"1578","OBE","OBE-1","3/20/06","4/1/15","4/1/16","2/1/16",10,11,0,0,6,0,0,366,"3/1/16",9.032786885,9.868852459,NA,3
"1579","OBE","OBE-1","3/20/06","4/1/15","4/1/16","3/1/16",11,12,1,0,6,0,0,366,"3/1/16",9.032786885,9.948087432,NA,3
"1580","OLA","OLA-1","3/1/02","3/1/10","10/1/10","3/1/10",0,1,0,0,4,0,1,214,"9/1/10",8,8,NA,4
"1581","OLA","OLA-1","3/1/02","3/1/10","10/1/10","4/1/10",1,2,0,0,4,0,1,214,"9/1/10",8,8.084931507,NA,4
"1582","OLA","OLA-1","3/1/02","3/1/10","10/1/10","5/1/10",2,3,0,0,5,0,1,214,"9/1/10",8,8.167123288,NA,4
"1583","OLA","OLA-1","3/1/02","3/1/10","10/1/10","6/1/10",3,4,0,0,5,0,1,214,"9/1/10",8,8.252054795,NA,2
"1584","OLA","OLA-1","3/1/02","3/1/10","10/1/10","7/1/10",4,5,0,0,5,0,1,214,"9/1/10",8,8.334246575,NA,2
"1585","OLA","OLA-1","3/1/02","3/1/10","10/1/10","8/1/10",5,6,0,0,5,0,1,214,"9/1/10",8,8.419178082,NA,2
"1586","OLA","OLA-1","3/1/02","3/1/10","10/1/10","9/1/10",6,7,0,0,5,0,1,214,"9/1/10",8,8.504109589,NA,2
"1587","OPT","OPT-1","4/19/01","3/1/10","3/1/12","3/1/10",0,1,0,0,8,0,0,731,"2/1/12",8.865753425,8.865753425,NA,5
"1588","OPT","OPT-1","4/19/01","3/1/10","3/1/12","4/1/10",1,2,0,0,8,0,0,731,"2/1/12",8.865753425,8.950684932,NA,7
"1589","OPT","OPT-1","4/19/01","3/1/10","3/1/12","5/1/10",2,3,0,0,9,0,0,731,"2/1/12",8.865753425,9.032876712,NA,7
"1590","OPT","OPT-1","4/19/01","3/1/10","3/1/12","6/1/10",3,4,0,0,9,0,0,731,"2/1/12",8.865753425,9.117808219,NA,6
"1591","OPT","OPT-1","4/19/01","3/1/10","3/1/12","7/1/10",4,5,0,0,8,0,0,731,"2/1/12",8.865753425,9.2,NA,6
"1592","OPT","OPT-1","4/19/01","3/1/10","3/1/12","8/1/10",5,6,0,0,8,0,0,731,"2/1/12",8.865753425,9.284931507,NA,6
"1593","OPT","OPT-1","4/19/01","3/1/10","3/1/12","9/1/10",6,7,0,0,8,0,0,731,"2/1/12",8.865753425,9.369863014,NA,6
"1594","OPT","OPT-1","4/19/01","3/1/10","3/1/12","10/1/10",7,8,0,0,8,0,0,731,"2/1/12",8.865753425,9.452054795,NA,6
"1595","OPT","OPT-1","4/19/01","3/1/10","3/1/12","11/1/10",8,9,0,0,8,0,0,731,"2/1/12",8.865753425,9.536986301,NA,5
"1596","OPT","OPT-1","4/19/01","3/1/10","3/1/12","12/1/10",9,10,0,0,8,0,0,731,"2/1/12",8.865753425,9.619178082,NA,5
"1597","OPT","OPT-1","4/19/01","3/1/10","3/1/12","1/1/11",10,11,0,0,8,0,0,731,"2/1/12",8.865753425,9.704109589,NA,5
"1598","OPT","OPT-1","4/19/01","3/1/10","3/1/12","2/1/11",11,12,0,0,8,0,0,731,"2/1/12",8.865753425,9.789041096,NA,4
"1599","OPT","OPT-1","4/19/01","3/1/10","3/1/12","3/1/11",12,13,0,0,8,0,0,731,"2/1/12",8.865753425,9.865753425,NA,4
"1600","OPT","OPT-1","4/19/01","3/1/10","3/1/12","4/1/11",13,14,0,0,8,0,0,731,"2/1/12",8.865753425,9.950684932,NA,4
"1601","OPT","OPT-1","4/19/01","3/1/10","3/1/12","5/1/11",14,15,0,0,8,0,0,731,"2/1/12",8.865753425,10.03278689,NA,4
"1602","OPT","OPT-1","4/19/01","3/1/10","3/1/12","6/1/11",15,16,0,0,8,0,0,731,"2/1/12",8.865753425,10.11748634,NA,3
"1603","OPT","OPT-1","4/19/01","3/1/10","3/1/12","7/1/11",16,17,0,0,9,0,0,731,"2/1/12",8.865753425,10.19945355,NA,3
"1604","OPT","OPT-1","4/19/01","3/1/10","3/1/12","8/1/11",17,18,0,0,9,0,0,731,"2/1/12",8.865753425,10.28415301,NA,3
"1605","OPT","OPT-1","4/19/01","3/1/10","3/1/12","9/1/11",18,19,0,0,9,0,0,731,"2/1/12",8.865753425,10.36885246,NA,3
"1606","OPT","OPT-1","4/19/01","3/1/10","3/1/12","10/1/11",19,20,0,0,10,0,0,731,"2/1/12",8.865753425,10.45081967,NA,3
"1607","OPT","OPT-1","4/19/01","3/1/10","3/1/12","11/1/11",20,21,0,0,10,0,0,731,"2/1/12",8.865753425,10.53551913,NA,3
"1608","OPT","OPT-1","4/19/01","3/1/10","3/1/12","12/1/11",21,22,0,0,10,0,0,731,"2/1/12",8.865753425,10.61748634,NA,1
"1609","OPT","OPT-1","4/19/01","3/1/10","3/1/12","1/1/12",22,23,0,0,10,0,0,731,"2/1/12",8.865753425,10.70218579,NA,0
"1610","OPT","OPT-1","4/19/01","3/1/10","3/1/12","2/1/12",23,24,1,0,10,0,0,731,"2/1/12",8.865753425,10.78688525,NA,0
"1611","ORI","ORI-1","1/3/97","1/1/06","2/1/08","1/1/06",0,1,0,0,7,1,0,761,"1/1/08",8.994520548,8.994520548,NA,1
"1612","ORI","ORI-1","1/3/97","1/1/06","2/1/08","2/1/06",1,2,0,0,7,1,0,761,"1/1/08",8.994520548,9.079452055,NA,1
"1613","ORI","ORI-1","1/3/97","1/1/06","2/1/08","3/1/06",2,3,0,0,7,1,0,761,"1/1/08",8.994520548,9.156164384,NA,1
"1614","ORI","ORI-1","1/3/97","1/1/06","2/1/08","4/1/06",3,4,0,0,7,1,0,761,"1/1/08",8.994520548,9.24109589,NA,1
"1615","ORI","ORI-1","1/3/97","1/1/06","2/1/08","5/1/06",4,5,0,0,7,1,0,761,"1/1/08",8.994520548,9.323287671,NA,1
"1616","ORI","ORI-1","1/3/97","1/1/06","2/1/08","6/1/06",5,6,0,0,7,1,0,761,"1/1/08",8.994520548,9.408219178,NA,1
"1617","ORI","ORI-1","1/3/97","1/1/06","2/1/08","7/1/06",6,7,0,0,7,1,0,761,"1/1/08",8.994520548,9.490410959,NA,1
"1618","ORI","ORI-1","1/3/97","1/1/06","2/1/08","8/1/06",7,8,0,0,7,1,0,761,"1/1/08",8.994520548,9.575342466,NA,1
"1619","ORI","ORI-1","1/3/97","1/1/06","2/1/08","9/1/06",8,9,0,0,7,1,0,761,"1/1/08",8.994520548,9.660273973,NA,1
"1620","ORI","ORI-1","1/3/97","1/1/06","2/1/08","10/1/06",9,10,0,0,6,1,0,761,"1/1/08",8.994520548,9.742465753,NA,1
"1621","ORI","ORI-1","1/3/97","1/1/06","2/1/08","11/1/06",10,11,0,0,6,1,0,761,"1/1/08",8.994520548,9.82739726,NA,1
"1622","ORI","ORI-1","1/3/97","1/1/06","2/1/08","12/1/06",11,12,0,0,6,1,0,761,"1/1/08",8.994520548,9.909589041,NA,1
"1623","ORI","ORI-1","1/3/97","1/1/06","2/1/08","1/1/07",12,13,0,0,6,1,0,761,"1/1/08",8.994520548,9.994520548,NA,1
"1624","ORI","ORI-1","1/3/97","1/1/06","2/1/08","2/1/07",13,14,0,0,6,1,0,761,"1/1/08",8.994520548,10.07945205,NA,1
"1625","ORI","ORI-1","1/3/97","1/1/06","2/1/08","3/1/07",14,15,0,0,7,1,0,761,"1/1/08",8.994520548,10.15616438,NA,1
"1626","ORI","ORI-1","1/3/97","1/1/06","2/1/08","4/1/07",15,16,0,0,7,1,0,761,"1/1/08",8.994520548,10.24109589,NA,1
"1627","ORI","ORI-1","1/3/97","1/1/06","2/1/08","5/1/07",16,17,0,0,8,1,0,761,"1/1/08",8.994520548,10.32328767,NA,1
"1628","ORI","ORI-1","1/3/97","1/1/06","2/1/08","6/1/07",17,18,0,0,9,1,0,761,"1/1/08",8.994520548,10.40821918,NA,1
"1629","ORI","ORI-1","1/3/97","1/1/06","2/1/08","7/1/07",18,19,0,0,9,1,0,761,"1/1/08",8.994520548,10.49041096,NA,1
"1630","ORI","ORI-1","1/3/97","1/1/06","2/1/08","8/1/07",19,20,0,0,9,1,0,761,"1/1/08",8.994520548,10.57534247,NA,1
"1631","ORI","ORI-1","1/3/97","1/1/06","2/1/08","9/1/07",20,21,0,0,9,1,0,761,"1/1/08",8.994520548,10.66027397,NA,1
"1632","ORI","ORI-1","1/3/97","1/1/06","2/1/08","10/1/07",21,22,0,0,9,1,0,761,"1/1/08",8.994520548,10.74246575,NA,1
"1633","ORI","ORI-1","1/3/97","1/1/06","2/1/08","11/1/07",22,23,0,0,9,1,0,761,"1/1/08",8.994520548,10.82739726,NA,1
"1634","ORI","ORI-1","1/3/97","1/1/06","2/1/08","12/1/07",23,24,0,0,9,1,0,761,"1/1/08",8.994520548,10.90958904,NA,1
"1635","ORI","ORI-1","1/3/97","1/1/06","2/1/08","1/1/08",24,25,1,0,9,1,0,761,"1/1/08",8.994520548,10.99452055,NA,4
"1636","OSC","OSC-1","4/30/03","9/1/11","7/1/13","9/1/11",0,1,0,0,10,0,0,669,"6/1/13",8.338797814,8.338797814,NA,2
"1637","OSC","OSC-1","4/30/03","9/1/11","7/1/13","10/1/11",1,2,0,0,11,0,0,669,"6/1/13",8.338797814,8.420765027,NA,2
"1638","OSC","OSC-1","4/30/03","9/1/11","7/1/13","11/1/11",2,3,0,0,3,0,0,669,"6/1/13",8.338797814,8.505464481,NA,0
"1639","OSC","OSC-1","4/30/03","9/1/11","7/1/13","12/1/11",3,4,0,0,3,0,0,669,"6/1/13",8.338797814,8.587431694,NA,0
"1640","OSC","OSC-1","4/30/03","9/1/11","7/1/13","1/1/12",4,5,0,0,3,0,0,669,"6/1/13",8.338797814,8.672131148,NA,0
"1641","OSC","OSC-1","4/30/03","9/1/11","7/1/13","2/1/12",5,6,0,0,3,0,0,669,"6/1/13",8.338797814,8.756830601,NA,0
